quote,01:00:21.307,AUDUSD,CITI,0.7626,0.76276
quote,01:00:21.383,USDJPY,AGG,100.418,100.424
quote,01:00:21.383,USDJPY,CITI,100.418,100.425
quote,01:00:21.495,EURJPY,AGG,113.218,113.226
quote,01:00:21.495,EURJPY,CITI,113.215,113.229
quote,01:00:21.579,AUDUSD,CITI,0.76259,0.76275
quote,01:00:21.605,USDJPY,AGG,100.417,100.424
quote,01:00:21.605,USDJPY,CITI,100.417,100.425
quote,01:00:22.109,USDJPY,AGG,100.417,100.424
quote,01:00:22.109,USDJPY,CITI,100.417,100.424
quote,01:00:22.394,USDJPY,AGG,100.417,100.424
quote,01:00:22.906,USDJPY,AGG,100.417,100.424
quote,01:00:24.464,USDJPY,AGG,100.417,100.424
quote,01:00:25.308,EURJPY,CITI,113.216,113.229
quote,01:00:25.308,NZDUSD,AGG,0.7333,0.7334
quote,01:00:25.353,AUDUSD,AGG,0.76263,0.76267
quote,01:00:25.567,USDJPY,AGG,100.417,100.424
quote,01:00:26.311,USDJPY,AGG,100.417,100.424
quote,01:00:26.359,EURJPY,AGG,113.218,113.227
quote,01:00:26.705,AUDUSD,AGG,0.76263,0.76268
quote,01:00:29.005,USDJPY,AGG,100.417,100.423
quote,01:00:29.417,AUDUSD,RFX,0.7626,0.7627
quote,01:00:29.417,AUDUSD,AGG,0.76263,0.76269
quote,01:00:29.467,USDJPY,AGG,100.417,100.423
quote,01:00:29.467,USDJPY,CITI,100.416,100.423
quote,01:00:29.606,EURJPY,AGG,113.217,113.226
quote,01:00:29.965,AUDUSD,AGG,0.76263,0.76269
quote,01:00:29.965,AUDUSD,CITI,0.7626,0.76276
quote,01:00:30.009,USDJPY,AGG,100.417,100.424
quote,01:00:30.009,USDJPY,CITI,100.417,100.424
quote,01:00:30.110,EURJPY,AGG,113.217,113.225
quote,01:00:30.214,NZDUSD,AGG,0.7333,0.7334
quote,01:00:30.214,AUDUSD,RFX,0.7626,0.7627
quote,01:00:30.214,AUDUSD,AGG,0.76263,0.76268
quote,01:00:30.214,AUDUSD,CITI,0.76259,0.76275
quote,01:00:30.465,AUDUSD,RFX,0.7626,0.7627
quote,01:00:31.214,AUDUSD,AGG,0.76263,0.76267
quote,01:00:31.304,NZDUSD,AGG,0.7333,0.7334
quote,01:00:31.468,AUDUSD,RFX,0.7626,0.7627
quote,01:00:31.468,AUDUSD,AGG,0.76262,0.76267
quote,01:00:31.563,NZDUSD,AGG,0.7333,0.73339
quote,01:00:31.563,NZDUSD,CITI,0.73326,0.73343
quote,01:00:31.707,AUDUSD,RFX,0.7626,0.7627
quote,01:00:31.707,AUDUSD,AGG,0.7626,0.76264
quote,01:00:31.707,AUDUSD,CITI,0.76256,0.76272
